Strain,Strain_rate,Stress,Temperature
289.074,0.5,0.40297,1273.15
288.256,0.5,0.40509,1273.15
287.936,0.5,0.40722,1273.15
287.48,0.5,0.40916,1273.15
287.804,0.5,0.41083,1273.15
287.538,0.5,0.41298,1273.15
287.318,0.5,0.41489,1273.15
287.374,0.5,0.41675,1273.15
287.33,0.5,0.41893,1273.15
287.054,0.5,0.42093,1273.15
287.038,0.5,0.42306,1273.15
287.24,0.5,0.42478,1273.15
286.794,0.5,0.42691,1273.15
286.548,0.5,0.42908,1273.15
286.296,0.5,0.43103,1273.15
285.666,0.5,0.43322,1273.15
285.44,0.5,0.43507,1273.15
285.558,0.5,0.4369,1273.15
285.346,0.5,0.43898,1273.15
284.908,0.5,0.44081,1273.15
284.21,0.5,0.44314,1273.15
284.008,0.5,0.44513,1273.15
284.142,0.5,0.44726,1273.15
284.614,0.5,0.44886,1273.15
284.096,0.5,0.4512,1273.15
284.366,0.5,0.45297,1273.15
284.286,0.5,0.45508,1273.15
284.144,0.5,0.45686,1273.15
283.918,0.5,0.45884,1273.15
283.806,0.5,0.4611,1273.15
283.806,0.5,0.46298,1273.15
283.884,0.5,0.46511,1273.15
283.776,0.5,0.46661,1273.15
283.214,0.5,0.469,1273.15
282.59,0.5,0.471,1273.15
282.45,0.5,0.4729,1273.15
281.986,0.5,0.4751,1273.15
282.896,0.5,0.47699,1273.15
283.178,0.5,0.47879,1273.15
283.152,0.5,0.48101,1273.15
282.09,0.5,0.48272,1273.15
281.848,0.5,0.4851,1273.15
281.962,0.5,0.48711,1273.15
281.982,0.5,0.48939,1273.15
282.358,0.5,0.49101,1273.15
281.814,0.5,0.4933,1273.15
282.106,0.5,0.49512,1273.15
281.578,0.5,0.49684,1273.15
281.62,0.5,0.49907,1273.15
281.232,0.5,0.50117,1273.15
280.942,0.5,0.50316,1273.15
281.118,0.5,0.50523,1273.15
281.624,0.5,0.50696,1273.15
280.716,0.5,0.50871,1273.15
280.3,0.5,0.51075,1273.15
279.846,0.5,0.51285,1273.15
279.818,0.5,0.51522,1273.15
279.996,0.5,0.51695,1273.15
280.308,0.5,0.51903,1273.15
279.21,0.5,0.52119,1273.15
278.282,0.5,0.52277,1273.15
278.394,0.5,0.52473,1273.15
278.124,0.5,0.52722,1273.15
277.722,0.5,0.52882,1273.15
277.776,0.5,0.53137,1273.15
278.038,0.5,0.53294,1273.15
278.312,0.5,0.535,1273.15
278.708,0.5,0.5371,1273.15
278.868,0.5,0.5388,1273.15
279.018,0.5,0.54094,1273.15
278.682,0.5,0.54317,1273.15
278.026,0.5,0.54498,1273.15
277.476,0.5,0.54722,1273.15
277.696,0.5,0.5489,1273.15
277.4,0.5,0.55153,1273.15
277.3,0.5,0.55325,1273.15
276.934,0.5,0.55473,1273.15
277.024,0.5,0.55717,1273.15
277.056,0.5,0.55893,1273.15
276.826,0.5,0.56081,1273.15
275.756,0.5,0.56304,1273.15
275.638,0.5,0.56521,1273.15
275.856,0.5,0.56652,1273.15
275.684,0.5,0.56877,1273.15
275.668,0.5,0.57096,1273.15
275.46,0.5,0.57339,1273.15
275.088,0.5,0.57506,1273.15
275.478,0.5,0.57676,1273.15
275.546,0.5,0.57921,1273.15
275.88,0.5,0.58084,1273.15
276.206,0.5,0.58293,1273.15
276.446,0.5,0.58522,1273.15
275.856,0.5,0.58704,1273.15
275.856,0.5,0.5888,1273.15
275.458,0.5,0.59115,1273.15
274.812,0.5,0.59354,1273.15
274.282,0.5,0.59469,1273.15
274.118,0.5,0.59689,1273.15
274.166,0.5,0.59927,1273.15
273.924,0.5,0.60092,1273.15
273.892,0.5,0.60269,1273.15
272.644,0.5,0.60505,1273.15
272.296,0.5,0.60697,1273.15
272.486,0.5,0.60939,1273.15
272.582,0.5,0.61111,1273.15
273.078,0.5,0.61265,1273.15
272.958,0.5,0.61514,1273.15
273.15,0.5,0.61717,1273.15
273.596,0.5,0.61836,1273.15
273.66,0.5,0.62084,1273.15
274.34,0.5,0.62302,1273.15
274.02,0.5,0.62459,1273.15
274.312,0.5,0.62686,1273.15
274.362,0.5,0.62917,1273.15
274.542,0.5,0.63116,1273.15
274.146,0.5,0.63287,1273.15
273.044,0.5,0.63525,1273.15
273.006,0.5,0.63705,1273.15
273.24,0.5,0.63901,1273.15
273.496,0.5,0.64119,1273.15
272.934,0.5,0.64292,1273.15
273.154,0.5,0.64451,1273.15
271.99,0.5,0.64706,1273.15
271.614,0.5,0.64908,1273.15
271.636,0.5,0.65153,1273.15
272.072,0.5,0.65292,1273.15
271.72,0.5,0.65466,1273.15
272.522,0.5,0.65717,1273.15
272.646,0.5,0.65894,1273.15
272.926,0.5,0.66044,1273.15
272.752,0.5,0.66311,1273.15
272.784,0.5,0.66495,1273.15
272.222,0.5,0.66657,1273.15
272.396,0.5,0.66892,1273.15
272.142,0.5,0.67088,1273.15
272.186,0.5,0.67299,1273.15
272.256,0.5,0.67515,1273.15
272.238,0.5,0.67709,1273.15
272.12,0.5,0.67888,1273.15
272.516,0.5,0.68097,1273.15
272.606,0.5,0.68312,1273.15
272.508,0.5,0.68524,1273.15
272.82,0.5,0.68754,1273.15
272.262,0.5,0.68878,1273.15
271.962,0.5,0.69097,1273.15
272.14,0.5,0.69361,1273.15
271.65,0.5,0.69502,1273.15
271.918,0.5,0.69671,1273.15
271.228,0.5,0.69909,1273.15
271.742,0.5,0.70109,1273.15
271.682,0.5,0.70388,1273.15
271.532,0.5,0.70527,1273.15
271.622,0.5,0.70694,1273.15
271.85,0.5,0.70937,1273.15
272.078,0.5,0.71104,1273.15
273.284,0.5,0.71236,1273.15
273.622,0.5,0.71494,1273.15
273.624,0.5,0.71697,1273.15
273.652,0.5,0.71891,1273.15
273.45,0.5,0.72116,1273.15
273.552,0.5,0.72293,1273.15
273.62,0.5,0.72518,1273.15
273.614,0.5,0.727,1273.15
273.98,0.5,0.72844,1273.15
273.058,0.5,0.73089,1273.15
272.844,0.5,0.73308,1273.15
273.336,0.5,0.73572,1273.15
272.708,0.5,0.73719,1273.15
272.86,0.5,0.73889,1273.15
271.51,0.5,0.74128,1273.15
271.748,0.5,0.74286,1273.15
272.74,0.5,0.74574,1273.15
272.194,0.5,0.74666,1273.15
272.598,0.5,0.74894,1273.15
272.164,0.5,0.7514,1273.15
272.208,0.5,0.75291,1273.15
273.312,0.5,0.75574,1273.15
272.298,0.5,0.75688,1273.15
272.884,0.5,0.75906,1273.15
273.872,0.5,0.76154,1273.15
273.94,0.5,0.76321,1273.15
274.744,0.5,0.76438,1273.15
275.008,0.5,0.767,1273.15
275.15,0.5,0.7692,1273.15
274.944,0.5,0.77098,1273.15
274.65,0.5,0.77279,1273.15
274.172,0.5,0.77498,1273.15
274.226,0.5,0.77725,1273.15
274.322,0.5,0.77905,1273.15
275.372,0.5,0.78141,1273.15
275.156,0.5,0.78284,1273.15
275.12,0.5,0.78478,1273.15
275.634,0.5,0.78658,1273.15
275.386,0.5,0.78905,1273.15
275.45,0.5,0.79047,1273.15
275.024,0.5,0.79301,1273.15
274.964,0.5,0.79509,1273.15
276.284,0.5,0.79677,1273.15
275.606,0.5,0.79916,1273.15
276.124,0.5,0.80088,1273.15
275.9,0.5,0.80305,1273.15
275.698,0.5,0.80488,1273.15
277.462,0.5,0.80694,1273.15
277.742,0.5,0.80897,1273.15
277.192,0.5,0.81115,1273.15
277.582,0.5,0.81354,1273.15
277.96,0.5,0.81489,1273.15
279.182,0.5,0.81729,1273.15
278.338,0.5,0.81905,1273.15
278.734,0.5,0.82108,1273.15
279.08,0.5,0.82298,1273.15
278.964,0.5,0.82523,1273.15
279.186,0.5,0.82696,1273.15
279.022,0.5,0.82951,1273.15
278.668,0.5,0.83112,1273.15
279.308,0.5,0.83322,1273.15
279.048,0.5,0.83496,1273.15
279.61,0.5,0.83711,1273.15
279.968,0.5,0.83981,1273.15
280.052,0.5,0.84131,1273.15
280.952,0.5,0.84364,1273.15
280.684,0.5,0.84484,1273.15
280.484,0.5,0.84697,1273.15
281.902,0.5,0.85005,1273.15
281.01,0.5,0.85092,1273.15
281.65,0.5,0.85265,1273.15
281.366,0.5,0.8551,1273.15
281.242,0.5,0.85708,1273.15
283.268,0.5,0.86009,1273.15
282.012,0.5,0.86116,1273.15
282.734,0.5,0.86281,1273.15
283.066,0.5,0.86535,1273.15
283.152,0.5,0.8669,1273.15
283.362,0.5,0.86782,1273.15
284.696,0.5,0.87093,1273.15
284.572,0.5,0.87303,1273.15
284.484,0.5,0.87554,1273.15
284.918,0.5,0.87718,1273.15
285.242,0.5,0.87805,1273.15
285.53,0.5,0.88099,1273.15
286.612,0.5,0.88192,1273.15
286.81,0.5,0.88532,1273.15
286.976,0.5,0.88692,1273.15
286.784,0.5,0.89091,1273.15
286.318,0.5,0.89217,1273.15
285.356,0.5,0.8954,1273.15
284.22,0.5,0.89663,1273.15
12.179,0.5,0.00104,1293.15
34.7702,0.5,0.00305,1293.15
65.7544,0.5,0.0051,1293.15
103.1936,0.5,0.00712,1293.15
139.064,0.5,0.00918,1293.15
159.88,0.5,0.01078,1293.15
175.422,0.5,0.01338,1293.15
179.842,0.5,0.01483,1293.15
186.27,0.5,0.01722,1293.15
191.804,0.5,0.0191,1293.15
196.314,0.5,0.02093,1293.15
200.728,0.5,0.02283,1293.15
204.926,0.5,0.02494,1293.15
207.828,0.5,0.02706,1293.15
210.496,0.5,0.02909,1293.15
212.34,0.5,0.03114,1293.15
212.778,0.5,0.03281,1293.15
213.406,0.5,0.03493,1293.15
215.194,0.5,0.03689,1293.15
217.166,0.5,0.03901,1293.15
219.686,0.5,0.04091,1293.15
221.078,0.5,0.04306,1293.15
222.238,0.5,0.04524,1293.15
224.23,0.5,0.0472,1293.15
225.208,0.5,0.0488,1293.15
227.468,0.5,0.05124,1293.15
228.424,0.5,0.0528,1293.15
230.198,0.5,0.05497,1293.15
232.634,0.5,0.05708,1293.15
234.036,0.5,0.05873,1293.15
235.708,0.5,0.06085,1293.15
236.504,0.5,0.06305,1293.15
237.092,0.5,0.06506,1293.15
237.402,0.5,0.06687,1293.15
237.878,0.5,0.06887,1293.15
239.802,0.5,0.071,1293.15
241.182,0.5,0.07305,1293.15
242.088,0.5,0.07511,1293.15
242.358,0.5,0.07688,1293.15
244.346,0.5,0.07898,1293.15
245.32,0.5,0.0812,1293.15
246.63,0.5,0.08273,1293.15
246.91,0.5,0.08494,1293.15
246.736,0.5,0.08707,1293.15
247.48,0.5,0.08919,1293.15
247.644,0.5,0.0908,1293.15
248.406,0.5,0.09288,1293.15
249.028,0.5,0.09494,1293.15
250.094,0.5,0.09692,1293.15
251.528,0.5,0.09921,1293.15
251.674,0.5,0.1009,1293.15
251.944,0.5,0.1031,1293.15
252.57,0.5,0.10524,1293.15
253.496,0.5,0.10679,1293.15
253.292,0.5,0.10903,1293.15
253.514,0.5,0.11112,1293.15
254.194,0.5,0.11279,1293.15
255.744,0.5,0.11489,1293.15
257.008,0.5,0.11718,1293.15
256.73,0.5,0.11875,1293.15
256.29,0.5,0.12106,1293.15
255.612,0.5,0.12319,1293.15
256.102,0.5,0.12479,1293.15
256.754,0.5,0.1268,1293.15
257.238,0.5,0.12892,1293.15
257.452,0.5,0.13112,1293.15
257.38,0.5,0.13323,1293.15
257.704,0.5,0.13484,1293.15
258.956,0.5,0.1369,1293.15
259.204,0.5,0.13915,1293.15
259.114,0.5,0.14075,1293.15
258.966,0.5,0.14298,1293.15
258.678,0.5,0.14506,1293.15
259.648,0.5,0.14713,1293.15
260.764,0.5,0.14876,1293.15
261.076,0.5,0.15084,1293.15
260.988,0.5,0.15313,1293.15
260.306,0.5,0.15473,1293.15
261.032,0.5,0.15688,1293.15
261.586,0.5,0.159,1293.15
261.482,0.5,0.16117,1293.15
261.324,0.5,0.1628,1293.15
261.928,0.5,0.16499,1293.15
262.042,0.5,0.16714,1293.15
262.212,0.5,0.16927,1293.15
262.894,0.5,0.17082,1293.15
263.126,0.5,0.17289,1293.15
263.866,0.5,0.17516,1293.15
263.516,0.5,0.17686,1293.15
263.544,0.5,0.17901,1293.15
263.276,0.5,0.1812,1293.15
262.834,0.5,0.18318,1293.15
262.502,0.5,0.18487,1293.15
261.994,0.5,0.18688,1293.15
262.568,0.5,0.18898,1293.15
263.144,0.5,0.19109,1293.15
264.034,0.5,0.1932,1293.15
265.002,0.5,0.19483,1293.15
265.556,0.5,0.19706,1293.15
265.16,0.5,0.19925,1293.15
265.02,0.5,0.20077,1293.15
266.082,0.5,0.20306,1293.15
265.78,0.5,0.20525,1293.15
265.136,0.5,0.20689,1293.15
264.192,0.5,0.20897,1293.15
264.018,0.5,0.21111,1293.15
263.67,0.5,0.21312,1293.15
263.882,0.5,0.21509,1293.15
264.822,0.5,0.21676,1293.15
266.074,0.5,0.21888,1293.15
267.032,0.5,0.22114,1293.15
267.118,0.5,0.22276,1293.15
266.976,0.5,0.22499,1293.15
266.248,0.5,0.22723,1293.15
266.478,0.5,0.22881,1293.15
266.318,0.5,0.23098,1293.15
266.368,0.5,0.23309,1293.15
266.15,0.5,0.23525,1293.15
265.934,0.5,0.23677,1293.15
265.636,0.5,0.23893,1293.15
265.364,0.5,0.24098,1293.15
265.616,0.5,0.24303,1293.15
266.148,0.5,0.24517,1293.15
266.896,0.5,0.24717,1293.15
267.108,0.5,0.24895,1293.15
267.788,0.5,0.25122,1293.15
267.858,0.5,0.25279,1293.15
267.49,0.5,0.25494,1293.15
267.082,0.5,0.25715,1293.15
266.634,0.5,0.25927,1293.15
266.264,0.5,0.26089,1293.15
266.038,0.5,0.26304,1293.15
266.644,0.5,0.26512,1293.15
266.882,0.5,0.2672,1293.15
266.618,0.5,0.26875,1293.15
266.482,0.5,0.27096,1293.15
266.304,0.5,0.27307,1293.15
266.246,0.5,0.27519,1293.15
265.702,0.5,0.27726,1293.15
266.082,0.5,0.27884,1293.15
266.262,0.5,0.28097,1293.15
266.316,0.5,0.28301,1293.15
266.798,0.5,0.28515,1293.15
267.534,0.5,0.28683,1293.15
267.806,0.5,0.28903,1293.15
267.67,0.5,0.29115,1293.15
267.358,0.5,0.29283,1293.15
267.502,0.5,0.29501,1293.15
267.684,0.5,0.29723,1293.15
267.49,0.5,0.29887,1293.15
266.312,0.5,0.30082,1293.15
265.388,0.5,0.30303,1293.15
264.898,0.5,0.30505,1293.15
265.462,0.5,0.30711,1293.15
265.63,0.5,0.3092,1293.15
266.176,0.5,0.31119,1293.15
266.896,0.5,0.31289,1293.15
267.11,0.5,0.31507,1293.15
266.704,0.5,0.31674,1293.15
266.848,0.5,0.31892,1293.15
267.218,0.5,0.32113,1293.15
267.51,0.5,0.3233,1293.15
267.732,0.5,0.32497,1293.15
267.046,0.5,0.32716,1293.15
266.352,0.5,0.32881,1293.15
265.77,0.5,0.33098,1293.15
266.068,0.5,0.33295,1293.15
266.632,0.5,0.33524,1293.15
266.074,0.5,0.33682,1293.15
265.112,0.5,0.33893,1293.15
264.476,0.5,0.341,1293.15
264.448,0.5,0.34309,1293.15
264.67,0.5,0.34513,1293.15
265.572,0.5,0.34675,1293.15
265.656,0.5,0.34883,1293.15
266.044,0.5,0.35104,1293.15
265.878,0.5,0.35273,1293.15
265.422,0.5,0.3547,1293.15
265.106,0.5,0.35703,1293.15
264.856,0.5,0.35915,1293.15
264.604,0.5,0.36072,1293.15
264.358,0.5,0.36288,1293.15
264.45,0.5,0.36477,1293.15
264.734,0.5,0.36714,1293.15
264.952,0.5,0.36877,1293.15
264.27,0.5,0.37084,1293.15
263.9,0.5,0.37294,1293.15
263.84,0.5,0.37501,1293.15
264.002,0.5,0.3772,1293.15
264.176,0.5,0.37874,1293.15
264.058,0.5,0.38085,1293.15
263.818,0.5,0.38302,1293.15
263.824,0.5,0.38515,1293.15
264.118,0.5,0.38729,1293.15
264.3,0.5,0.389,1293.15
264.022,0.5,0.39114,1293.15
263.608,0.5,0.39329,1293.15
263.572,0.5,0.39488,1293.15
262.9,0.5,0.39665,1293.15
262.88,0.5,0.39912,1293.15
262.652,0.5,0.40082,1293.15
262.324,0.5,0.40277,1293.15
262.276,0.5,0.40498,1293.15
261.798,0.5,0.40691,1293.15
261.144,0.5,0.40918,1293.15
261.562,0.5,0.41121,1293.15
261.766,0.5,0.41315,1293.15
261.414,0.5,0.41481,1293.15
261.448,0.5,0.41702,1293.15
261.194,0.5,0.41901,1293.15
261.574,0.5,0.42123,1293.15
261.736,0.5,0.42314,1293.15
262.23,0.5,0.42493,1293.15
262.398,0.5,0.42717,1293.15
262.118,0.5,0.42903,1293.15
261.574,0.5,0.43104,1293.15
260.794,0.5,0.43317,1293.15
260.834,0.5,0.43516,1293.15
260.406,0.5,0.43678,1293.15
260.392,0.5,0.43892,1293.15
259.864,0.5,0.44106,1293.15
259.686,0.5,0.44315,1293.15
259.13,0.5,0.445,1293.15
258.93,0.5,0.4472,1293.15
259.504,0.5,0.44906,1293.15
259.68,0.5,0.45102,1293.15
259.282,0.5,0.45309,1293.15
259.096,0.5,0.4549,1293.15
259.132,0.5,0.45728,1293.15
259.46,0.5,0.45885,1293.15
259.64,0.5,0.46062,1293.15
259.708,0.5,0.46319,1293.15
259.516,0.5,0.46504,1293.15
258.982,0.5,0.46685,1293.15
258.376,0.5,0.4691,1293.15
258.464,0.5,0.47127,1293.15
258.604,0.5,0.47282,1293.15
258.512,0.5,0.47498,1293.15
257.77,0.5,0.47685,1293.15
257.744,0.5,0.47915,1293.15
258.242,0.5,0.48106,1293.15
257.892,0.5,0.48287,1293.15
257.156,0.5,0.48499,1293.15
256.258,0.5,0.48735,1293.15
256.298,0.5,0.489,1293.15
255.34,0.5,0.49112,1293.15
255.266,0.5,0.49304,1293.15
255.408,0.5,0.49514,1293.15
256.076,0.5,0.49674,1293.15
256.64,0.5,0.49872,1293.15
256.852,0.5,0.50097,1293.15
256.634,0.5,0.50263,1293.15
256.37,0.5,0.50527,1293.15
256.02,0.5,0.50693,1293.15
256.032,0.5,0.50876,1293.15
255.996,0.5,0.511,1293.15
256.292,0.5,0.51326,1293.15
256.226,0.5,0.51492,1293.15
255.64,0.5,0.517,1293.15
255.414,0.5,0.51886,1293.15
255.538,0.5,0.52115,1293.15
254.69,0.5,0.52277,1293.15
254.06,0.5,0.52474,1293.15
253.94,0.5,0.52685,1293.15
253.796,0.5,0.52925,1293.15
253.992,0.5,0.53086,1293.15
254.588,0.5,0.53296,1293.15
254.31,0.5,0.53506,1293.15
253.868,0.5,0.53681,1293.15
253.978,0.5,0.53862,1293.15
254.0,0.5,0.54083,1293.15
254.074,0.5,0.54304,1293.15
253.758,0.5,0.54452,1293.15
253.716,0.5,0.54675,1293.15
252.894,0.5,0.54916,1293.15
253.206,0.5,0.55075,1293.15
253.742,0.5,0.55298,1293.15
254.354,0.5,0.55499,1293.15
254.606,0.5,0.55687,1293.15
254.732,0.5,0.55904,1293.15
254.404,0.5,0.56095,1293.15
253.908,0.5,0.56326,1293.15
253.238,0.5,0.56484,1293.15
252.274,0.5,0.56692,1293.15
251.814,0.5,0.5691,1293.15
251.236,0.5,0.5713,1293.15
250.832,0.5,0.57306,1293.15
250.882,0.5,0.57481,1293.15
250.58,0.5,0.57695,1293.15
251.188,0.5,0.57907,1293.15
252.094,0.5,0.58141,1293.15
252.954,0.5,0.58319,1293.15
253.362,0.5,0.58512,1293.15
253.036,0.5,0.58748,1293.15
252.74,0.5,0.58921,1293.15
252.472,0.5,0.59097,1293.15
252.512,0.5,0.59282,1293.15
252.348,0.5,0.59499,1293.15
252.348,0.5,0.59695,1293.15
252.42,0.5,0.59885,1293.15
252.464,0.5,0.60091,1293.15
252.614,0.5,0.60282,1293.15
252.686,0.5,0.6052,1293.15
252.03,0.5,0.60653,1293.15
250.782,0.5,0.6087,1293.15
250.216,0.5,0.61092,1293.15
250.6,0.5,0.61313,1293.15
250.702,0.5,0.61497,1293.15
250.878,0.5,0.61659,1293.15
250.312,0.5,0.61893,1293.15
250.398,0.5,0.62103,1293.15
251.134,0.5,0.62352,1293.15
251.838,0.5,0.6252,1293.15
252.172,0.5,0.62694,1293.15
251.644,0.5,0.62938,1293.15
251.272,0.5,0.63109,1293.15
251.582,0.5,0.63267,1293.15
251.188,0.5,0.63528,1293.15
251.278,0.5,0.63699,1293.15
251.338,0.5,0.63881,1293.15
251.586,0.5,0.64124,1293.15
251.48,0.5,0.64283,1293.15
251.518,0.5,0.64481,1293.15
251.842,0.5,0.64713,1293.15
251.84,0.5,0.64948,1293.15
251.398,0.5,0.65072,1293.15
251.304,0.5,0.65295,1293.15
251.532,0.5,0.65548,1293.15
250.594,0.5,0.65705,1293.15
250.916,0.5,0.65882,1293.15
249.744,0.5,0.66115,1293.15
249.976,0.5,0.66283,1293.15
250.232,0.5,0.66578,1293.15
250.288,0.5,0.66704,1293.15
250.06,0.5,0.66897,1293.15
250.55,0.5,0.67135,1293.15
250.692,0.5,0.67304,1293.15
251.24,0.5,0.67441,1293.15
250.854,0.5,0.67708,1293.15
251.112,0.5,0.67897,1293.15
250.648,0.5,0.68064,1293.15
251.0,0.5,0.68298,1293.15
251.498,0.5,0.6849,1293.15
251.776,0.5,0.6871,1293.15
251.844,0.5,0.68889,1293.15
251.91,0.5,0.69123,1293.15
251.964,0.5,0.69315,1293.15
251.708,0.5,0.6948,1293.15
251.488,0.5,0.69741,1293.15
250.858,0.5,0.69884,1293.15
251.192,0.5,0.70048,1293.15
250.482,0.5,0.70289,1293.15
250.7,0.5,0.705,1293.15
250.9,0.5,0.70764,1293.15
250.45,0.5,0.70911,1293.15
250.698,0.5,0.71064,1293.15
250.076,0.5,0.71311,1293.15
250.47,0.5,0.71515,1293.15
251.276,0.5,0.71781,1293.15
251.874,0.5,0.71924,1293.15
252.452,0.5,0.72087,1293.15
253.622,0.5,0.72353,1293.15
253.43,0.5,0.72528,1293.15
253.576,0.5,0.72664,1293.15
253.786,0.5,0.72898,1293.15
253.814,0.5,0.73082,1293.15
253.102,0.5,0.73313,1293.15
252.964,0.5,0.73507,1293.15
253.07,0.5,0.73709,1293.15
253.368,0.5,0.73902,1293.15
253.15,0.5,0.74107,1293.15
253.348,0.5,0.74354,1293.15
253.004,0.5,0.74477,1293.15
253.122,0.5,0.74697,1293.15
252.922,0.5,0.74906,1293.15
252.55,0.5,0.75101,1293.15
253.024,0.5,0.75252,1293.15
252.116,0.5,0.75495,1293.15
252.58,0.5,0.75705,1293.15
254.06,0.5,0.75908,1293.15
254.322,0.5,0.76107,1293.15
253.738,0.5,0.76271,1293.15
254.594,0.5,0.76511,1293.15
255.064,0.5,0.76698,1293.15
255.894,0.5,0.76831,1293.15
255.86,0.5,0.77107,1293.15
256.438,0.5,0.77283,1293.15
255.818,0.5,0.77484,1293.15
255.67,0.5,0.7771,1293.15
254.99,0.5,0.77875,1293.15
254.858,0.5,0.78108,1293.15
255.324,0.5,0.7832,1293.15
255.322,0.5,0.78514,1293.15
255.006,0.5,0.78682,1293.15
255.376,0.5,0.78898,1293.15
255.674,0.5,0.79126,1293.15
256.184,0.5,0.79301,1293.15
257.032,0.5,0.7954,1293.15
256.816,0.5,0.79709,1293.15
257.348,0.5,0.79922,1293.15
258.01,0.5,0.80031,1293.15
256.924,0.5,0.80286,1293.15
257.796,0.5,0.80442,1293.15
257.583,0.5,0.80695,1293.15
257.53,0.5,0.80911,1293.15
259.756,0.5,0.81071,1293.15
259.912,0.5,0.8129,1293.15
259.504,0.5,0.8149,1293.15
259.632,0.5,0.81654,1293.15
259.936,0.5,0.81873,1293.15
260.396,0.5,0.82126,1293.15
259.988,0.5,0.82305,1293.15
260.496,0.5,0.82525,1293.15
259.746,0.5,0.82728,1293.15
259.166,0.5,0.82883,1293.15
259.126,0.5,0.83119,1293.15
259.062,0.5,0.8336,1293.15
259.428,0.5,0.83496,1293.15
260.122,0.5,0.83741,1293.15
259.802,0.5,0.83888,1293.15
260.4,0.5,0.84072,1293.15
261.066,0.5,0.84376,1293.15
261.678,0.5,0.84528,1293.15
262.396,0.5,0.84622,1293.15
261.842,0.5,0.84906,1293.15
261.668,0.5,0.85101,1293.15
263.372,0.5,0.8541,1293.15
262.416,0.5,0.85508,1293.15
263.182,0.5,0.85656,1293.15
262.882,0.5,0.85909,1293.15
262.71,0.5,0.86077,1293.15
263.292,0.5,0.86213,1293.15
264.246,0.5,0.8649,1293.15
263.776,0.5,0.86675,1293.15
264.042,0.5,0.86931,1293.15
264.042,0.5,0.87102,1293.15
264.574,0.5,0.87244,1293.15
264.486,0.5,0.87495,1293.15
265.314,0.5,0.87704,1293.15
265.06,0.5,0.87873,1293.15
265.006,0.5,0.88115,1293.15
265.314,0.5,0.88337,1293.15
265.326,0.5,0.88636,1293.15
265.378,0.5,0.88684,1293.15
265.2,0.5,0.89111,1293.15
265.032,0.5,0.89319,1293.15
15.452,0.5,0.00185,1323.15
25.4402,0.5,0.00298,1323.15
42.818,0.5,0.00513,1323.15
61.0322,0.5,0.00686,1323.15
85.0018,0.5,0.0089,1323.15
105.1884,0.5,0.01088,1323.15
123.242,0.5,0.01288,1323.15
139.872,0.5,0.01518,1323.15
150.808,0.5,0.01708,1323.15
157.394,0.5,0.0188,1323.15
161.792,0.5,0.02116,1323.15
164.04,0.5,0.02316,1323.15
165.11,0.5,0.02518,1323.15
166.236,0.5,0.02705,1323.15
166.402,0.5,0.0291,1323.15
165.72,0.5,0.03111,1323.15
165.594,0.5,0.03317,1323.15
165.422,0.5,0.03522,1323.15
165.97,0.5,0.037,1323.15
165.89,0.5,0.03895,1323.15
165.814,0.5,0.04079,1323.15
166.318,0.5,0.0428,1323.15
166.832,0.5,0.04513,1323.15
168.622,0.5,0.04682,1323.15
170.6,0.5,0.04882,1323.15
171.548,0.5,0.05081,1323.15
173.374,0.5,0.05313,1323.15
175.176,0.5,0.05509,1323.15
177.272,0.5,0.05699,1323.15
179.244,0.5,0.05907,1323.15
179.918,0.5,0.06113,1323.15
181.504,0.5,0.06307,1323.15
183.06,0.5,0.06505,1323.15
183.924,0.5,0.06695,1323.15
185.452,0.5,0.06898,1323.15
187.066,0.5,0.07107,1323.15
188.828,0.5,0.073,1323.15
190.49,0.5,0.07499,1323.15
191.804,0.5,0.07693,1323.15
193.022,0.5,0.07906,1323.15
193.948,0.5,0.0812,1323.15
195.058,0.5,0.08317,1323.15
196.158,0.5,0.08524,1323.15
196.832,0.5,0.08717,1323.15
197.646,0.5,0.08924,1323.15
198.328,0.5,0.09084,1323.15
199.5,0.5,0.09284,1323.15
200.166,0.5,0.09493,1323.15
201.112,0.5,0.09685,1323.15
201.836,0.5,0.09898,1323.15
201.77,0.5,0.10103,1323.15
202.814,0.5,0.10302,1323.15
203.734,0.5,0.10511,1323.15
204.5,0.5,0.1071,1323.15
205.382,0.5,0.10925,1323.15
205.736,0.5,0.11079,1323.15
205.928,0.5,0.11297,1323.15
206.24,0.5,0.11503,1323.15
207.26,0.5,0.117,1323.15
207.922,0.5,0.11916,1323.15
207.804,0.5,0.12116,1323.15
207.406,0.5,0.12281,1323.15
207.606,0.5,0.12483,1323.15
208.082,0.5,0.12684,1323.15
208.85,0.5,0.12882,1323.15
209.492,0.5,0.13085,1323.15
209.534,0.5,0.1331,1323.15
210.3,0.5,0.13513,1323.15
211.71,0.5,0.13724,1323.15
211.996,0.5,0.1388,1323.15
212.46,0.5,0.14101,1323.15
212.008,0.5,0.14321,1323.15
212.448,0.5,0.14478,1323.15
212.234,0.5,0.14688,1323.15
212.502,0.5,0.14889,1323.15
213.114,0.5,0.15108,1323.15
212.704,0.5,0.15317,1323.15
212.96,0.5,0.15524,1323.15
213.258,0.5,0.15675,1323.15
214.04,0.5,0.15881,1323.15
214.866,0.5,0.16091,1323.15
215.602,0.5,0.16298,1323.15
215.49,0.5,0.16481,1323.15
215.432,0.5,0.16697,1323.15
